40 0 20 40 60
80 100 120 140 160
180 200 217.9526 0 0
20 39.72042 0 20 40
60 0 20 0 0
20 40 0 20 40
60 0 20 40 60
80 100 0 19.70727 39.70727
59.70727 0 20 0 20
0 20 0 20 40
60 80 100 0 0
0 0 20 40 60
80 100 120 140 0
20 40 60 80 0
0 20 40 60 80
100 120 0 20 40
0 20 40 60 80
100 120 140 159.0737 179.0737
199.0737 219.0737 238.2076 258.2076 278.2076
298.2076 318.2076 338.2076 358.2076 378.2076
396.9404 416.9404 436.9404 456.9404 476.9404
495.5341 515.5341 535.5341 555.5341 575.5341
595.5341 615.5341 635.5341 655.5341 675.5341
695.5341 714.7609 734.1671 754.1671 774.1671
794.1671 814.1671 834.1671 854.1671 874.1671
894.1671 914.1671 934.1671 954.1671 974.1671
989.8838 1009.884 1029.884 1049.884 1069.884
1089.884 1109.884 1129.884 1149.884 1169.884
1189.884 1229.884 1018.421 1038.421 1058.421
1154.717 1174.717 1194.717 1209.511 1229.511
1249.511 1269.511 1289.511 1305.295 1325.295
1345.295 1361.893 1381.893 1401.893 1461.893
1481.893 1501.893 1521.893 1541.893 1561.893
1581.893 1601.893 1621.893 1641.893 1661.893
1681.893 1701.893 1741.893 1761.893 1781.893
1801.893 1821.893 1839.108 1859.108 1879.108
1919.108 1939.108 1959.108 1960.161 1980.161
2040.161 2060.161 2080.161 2093.029 2113.029
2133.029 2173.029 2193.029 2213.029 2233.029
2273.029 2293.029 2313.029 2325.395 2337.702
2357.702 2373.246 2393.246 2413.246 2433.246
2453.246 2473.246 2488.153 2508.153 2528.153
2543.022 2561.308 2581.308 2601.308 2621.308
2636.652 2656.652 2855.834 2875.834 2889.049
2909.049 2929.049 3048.627 3068.627 3088.627
3108.627 3128.627 3148.627 3168.627 3327.977
3347.977 3366.631 3386.631 3403.936 3423.936
3443.936 3463.936 3483.936 3503.936 3523.936
3543.936 3549.991 3569.991 3589.991 3605.698
3625.698 3642.103 3741.904 3761.904 3801.904
3821.904 3833.729 3913.644 3933.644 3953.644
3973.644 3993.644 4013.644 4024.11 4044.11
4064.11 4144.11 4164.11 4181.742 4201.742
4221.742 4237.782 4257.782 4277.782 4297.782
4313.003 4412.937 4432.937 4452.937 4472.937
4488.824 4508.824 4525.534 4545.534 4555.689
423.5975 443.5975 463.5975 483.5975 503.5975
523.5975 543.5975 563.5975 583.5975 603.5975
623.5975 643.5975 663.5975 683.5975 703.5975
723.5975 743.5975 763.5975 783.5975 803.5975
823.5975 843.5975 863.5975 883.5975 903.5975
923.5975 943.5975 763.796 783.796 803.796
823.796 823.796 843.796 863.796 883.796
903.796 923.796 943.796 963.796 983.796
1003.796 1023.796 1043.796 1143.796 1163.796
1183.796 1263.796 1283.796 1303.796 1383.796
1403.796 1339.903 1359.903 1379.903 1385.881
1401.264 0 20 40 60
80 100 120 132.5 152.5
172.5 192.5 212.5 232.5 252.5
272.5 292.5 312.5 332.5 352.5
372.5 392.5 412.5 432.5 445.0336
460.0336 480.0336 490.0336 510.0336 530.0336
535.0336 550.0336 570.0336 585.0336 605.0336
625.0336 645.0336 662.5336 682.5336 702.5336
715.0336 735.0336 755.0336 767.5336 787.5336
807.5336 827.5336 847.5336 865.0336 885.0336
900.0336 920.0336 940.0336 960.0336 980.0336
1000.034 1020.034 1040.034 1060.034 1080.034
1120.034 1135.203 1155.203 1175.203 1255.203
1275.203 1295.203 1315.203 1268.84 1288.84
1292.837 1312.837 1332.837 1352.837 1372.837
1392.837 1532.837 1552.837 1572.837 1652.837
1672.837 1692.837 1712.837 1713.156 1733.156
1740.028 1760.028 1780.028 1800.028 0
0 0 20 35 55
70 90 0 0 20
0 20 0 17.5 0
0 0 17.5 0 20
40 52.5 0 17.5 37.5
52.5 72.5 0 20 35
55 0 17.5 0 17.5
37.5 57.5 0 17.5 37.5
57.5 77.5 0 19.97553 39.97553
0 20 39.90523 0 0
19.97637 39.97637 0 0 20
0 20 0 20 0
20 0 0 20 40
60 80 100 120 140
160 180 200 203.7384 223.7384
243.7384 0 20 40 59.45473
79.45473 99.45473 119.4547 139.4547 159.1135
179.1135 199.1135 0 20 0
19.96851 0 0 20 40
60 0 20 0 0
20 40 0 20 40
60 0 20 40 60
80 100 0 0 20
40 0 20 40 60
0 20 40 60 80
100 120 140 160 180
0 20 0 20 40
60 80 100 120 140
160 180 200 220 240
260 280 300 320 340
360 380 400 420 440
0 20 40 0 20
40 60 80 0 20
40 60 0 0 20
40 60 80 100 0
0 20 0 20 40
0 20 40 60 80
100 120 140 0 20
0 0 0 20 0
0 20 0 20 0
0 0 0 20 40
0 0 0 20 0
20 0 20 40 0
0 0 16.29625 36.29625 56.29625
0 0 0 19.91428 39.91428
0 20 0 19.93561 39.93561
59.93561 79.73645 99.73645 119.7365 139.7365
159.7365 179.7365 186.3487 206.3487 226.3487
223.718 243.718 263.718 283.718 303.718
323.718 343.718 363.718 334.1683 354.1683
374.1683 366.9441 386.3589 393.7524 413.7524
433.7524 453.7524 473.7524 0 20
0 0 20 39.86415 59.86415
79.86415 99.86415 119.8642 139.8642 159.8642
179.8642 199.8642 219.8642 239.0793 0
20 39.92503 59.92503 0 20
40 60 79.8366 99.8366 119.8366
139.555 159.4483 0 20 40
59.89425 79.89425 99.89425 119.8942 0
0 0 20 0 0
20 40 60 80 100
0 0 20 0 20
40 60 80 100 0
20 39.84348 59.84348 79.84348 0
0 19.98028 39.98028 59.98028 79.98028
99.98028 119.725 139.725 127.736 147.736
167.736 187.736 207.736 0 20
40 0 20 0 0
20 39.96266 0 20 40
59.93359 0 20 40 60
0 20 0 20 39.91375
426.0436 446.0436 466.0436 486.0436 506.0436
526.0436 546.0436 566.0436 586.0436 606.0436
626.0436 646.0436 666.0436 686.0436 564.2061
584.2061 604.2061 624.2061 644.2061 664.2061
684.2061 704.2061 724.2061 744.2061 764.2061
784.2061 779.2061 0 20 40
60 0 0 20 40
60 80 100 120 0
20 40 60 0 20
40 0 20 40 0
20 37.64311 57.64311 77.64311 96.66508
116.282 0 20 40 60
80 100 120 132.5 152.5
172.5 192.5 212.5 232.5 252.5
272.5 292.5 312.5 332.5 352.5
372.5 392.5 412.5 432.5 445.0336
460.0336 480.0336 490.0336 510.0336 530.0336
535.0336 550.0336 570.0336 585.0336 605.0336
625.0336 645.0336 662.5336 682.5336 702.5336
715.0336 735.0336 755.0336 767.5336 787.5336
807.5336 827.5336 847.5336 865.0336 885.0336
900.0336 920.0336 940.0336 960.0336 980.0336
1000.034 1020.034 1040.034 1120.034 0
20 39.83051 59.83051 79.83051 99.83051
119.8305 139.8305 159.8305 170.8925 190.8925
208.3139 228.3139 248.3139 268.3139 288.3139
308.3139 328.3139 348.3139 368.3139 388.3139
408.3139 428.3139 448.3139 462.995 482.995
499.2283 519.2283 539.2283 559.2283 0
0 0 20 35 55
70 90 0 0 20
0 20 0 17.5 0
0 0 17.5 0 20
40 0 0 0 20
0 20 0 20 0
20 0 0 0 0
20 40 0 0 20
40 60 0 0 0
0 20 0 0 0
0 0 0 20 40
59.72479 79.72479 99.72479 119.7248 0
20 40 0 20 40
60 80 100 120 140
160 180 200 203.7384 223.7384
243.7384 263.7384 283.7384 303.7384 0
0 20 40 60 0
0 0 0 20 40
0 0 19.93778 0 0
0 19.87838 39.87838 59.72848 79.72848
99.72848 0 19.92249 39.92249 59.92249
79.92249 99.35697 119.357 139.357 159.357
179.357 199.357 219.357 0 20
40 59.78615 79.78615 99.78615 119.7861
139.1774 159.1774 179.1774 199.1774 0
0 20 40 60 80
99.14002 119.14 139.14 159.14 0
0 20 40 60 80
100 120 140 160 180
200 220 240 10 30
0 20 40 60 80
98.72665 118.7266 138.7266 158.3632 178.3632
198.3632 218.3632 238.3632 0 20
40 60 0 20 40
60 80 100 120 140
0 20 40 0 20
0 20 40 60 80
100 120 0 19.18482 0
19.95692 0 0 20 39.94349
59.90104 79.90104 99.90104 119.901 139.901
159.901 179.901 199.5585 219.5585 239.5585
0 20 40 60 79.87899
99.87899 119.6456 139.6456 159.6456 179.141
199.141 219.141 194.8551 0 20
40 53.99649 70.91181 90.52217 0
15.0011 0 17.03706 36.91782 56.91782
76.91782 96.67636 0 20 0
0 15.00251 0 0 0
0 0 20 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 19.80853 39.80853
59.80853 75.79699 95.79699 115.4037 135.4037
0 0 20 0 0
0 20 40 59.80368 79.54192
0 19.96252 0 16.66367 36.66367
56.66367 76.66367 96.46624 0 20
39.91945 59.87937 79.42725 99.42725 119.4273
139.1815 159.1815 0 20 39.90628
59.69701 79.57822 0 19.44733 39.35035
59.35035 79.35035 99.35035 119.3504 0
18.36184 38.3465 58.3465 78.28453 98.28453
118.2845 138.2845 158.2845 178.2845 186.7417
206.7417 225.8544 245.8544 0 19.97622
39.85916 59.80013 0 0 0
20 39.91489 0 0 20
40 60 0 19.95273 0
20 40 0 19.98868 39.7054
59.7054 79.63099 90.55047 110.5505 0
19.97786 39.97786 0 0 0
19.98169 39.98169 59.93811 79.93811 99.72262
397.4138 417.4138 437.4138 457.4138 377.3503
397.3503 417.3503 437.3503 457.3503 467.3503
487.3503 507.3503 527.3503 547.3503 0
20 0 20 40 0
20 0 20 40 60
80 0 20 40 60
0 20 35 55 75
95 115 135 155 140
160 180 200 220 240
260 280 300 285 305
325 0 20 40 0
0 20 40 60 80
0 20 40 0 20
0 20 40 60 80
80 100 120 140 160
180 200 220 240 260
280 300 320 340 360
380 400 420 440 460
480 0 0 20 40
0 20 40 0 20
40 60 0 0 20
0 20 40 60 80
0 20 40 0 0
0 0 20 40 0
20 40 60 76.0238 96.0238
114.6052 134.6052 154.6052 174.6052 194.6052
214.6052 234.6052 254.6052 274.6052 294.6052
314.6052 334.6052 354.6052 374.6052 394.6052
411.5004 431.5004 451.5004 471.5004 0
0 0 20 0 20
0 20 0 0 20
0 20 0 0 0
0 0 0 0 20
40 52.5 0 17.5 37.5
52.5 72.5 0 20 35
55 0 17.5 0 17.5
37.5 57.5 0 17.5 0
20 40 0 19.97553 39.97553
0 20 39.90523 0 0
19.97637 39.97637 0 0 20
0 20 40 60 0
20 40 0 20 40
60 0 20 40 60
80 100 0 20 40
60 80 0 0 19.81824
39.81824 59.81824 79.81824 99.81824 119.5618
139.5618 159.5618 0 20 40
59.90552 0 0 20 40
60 0 0 0 20
0 20 0 20 40
60 0 20 0 0
20 40 60 0 20
0 0 20 40 60
0 20 40 60 80
99.92051 119.9205 139.9205 159.9205 179.9205
0 20 0 20 40
60 80 100 120 140
160 180 200 220 240
260 280 50 70 90
110 130 150 170 190
0 20 40 0 20
40 0 0 0 20
40 60 0 20 0
20 40 60 0 20
0 20 40 60 80
0 0 20 40 60
0 20 40 0 20
0 0 0 20 0
0 0 20 0 20
40 60 0 20 0
0 20 40 0 0
20 0 20 40 0
20 40 48.88874 0 20
40 0 0 19.91428 0
0 20 0 19.93561 39.93561
59.93561 79.73645 0 20 40
60 60.01004 74.64719 94.64719 114.6472
122.2779 142.2779 162.2779 182.2779 202.2779
0 0 20 34.83478 0
20 37.2373 57.15074 74.75728 94.75728
114.7573 134.7573 154.7573 0 20
40 0 20 0 20
0 20 40 60 0
20 40 60 0 0
20 0 20 0 20
40 60 0 20 40
0 0 0 20 40
0 20 40 60 0
0 0 20 0 0
20 40 60 80 100
0 0 20 0 20
40 60 80 100 0
20 0 20 0 0
0 0 20 0 20
40 0 20 31.98898 51.98898
71.98898 91.98898 0 0 0
20 40 0 0 0
20 0 0 20 0
0 20 0 0 0
0 20 0 20 0
